,Filename,Area,Red_mean,Red_sd,Green_mean,Green_sd,Blue_mean,Blue_sd,Circ,AR,Round,Solidity
129,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,306.943,194.071,12.484,126.367,14.425,190.959,7.5,0.843,1.061,0.942,0.964
130,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,341.251,196.09,11.913,129.531,11.238,186.182,9.082,0.886,1.065,0.939,0.971
131,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,380.076,208.95,22.185,145.425,19.46,203.223,5.886,0.863,1.099,0.91,0.969
132,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,449.268,178.679,10.339,124.84,10.833,163.816,14.028,0.882,1.008,0.992,0.973
133,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,535.854,135.986,15.26,86.462,18.709,146.987,22.176,0.885,1.156,0.865,0.977
134,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,526.724,181.421,9.429,120.044,11.107,173.17,14.407,0.869,1.011,0.989,0.971
135,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,497.51,180.043,10.983,117.571,11.423,163.239,16.158,0.876,1.03,0.971,0.975
136,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,465.989,175.016,9.609,120.676,11.27,164.247,17.884,0.877,1.007,0.993,0.972
137,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,468.103,178.342,10.308,116.772,11.743,168.258,13.9,0.879,1.019,0.981,0.971
138,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,359.414,150.66,14.082,104.612,16.686,158.963,15.678,0.895,1.074,0.931,0.972
139,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,512.309,172.412,11.252,115.512,11.988,160.662,17.164,0.888,1.048,0.954,0.974
140,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,348.266,169.995,13.936,114.901,15.701,163.679,14.487,0.883,1.072,0.933,0.971
141,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,475.791,179.434,11.613,126.186,11.337,162.471,18.614,0.883,1.013,0.988,0.974
142,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,321.551,200.447,11.933,134.403,11.864,190.348,9.13,0.887,1.115,0.897,0.973
143,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,512.117,169.236,10.554,111.234,12.593,157.63,19.365,0.882,1.003,0.997,0.975
144,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,353.456,193.173,8.794,127.483,9.901,182.437,10.224,0.878,1.092,0.915,0.971
145,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,63.234,202.833,19.493,136.347,17.558,200.336,5.173,0.513,2.379,0.42,0.861
146,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,53.239,195.529,24.284,135.336,20.171,198.43,6.562,0.463,2.498,0.4,0.849
147,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,533.643,160.996,13.222,119.058,12.889,147.391,19.61,0.885,1.003,0.997,0.976
148,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,94.659,175.739,13.789,118.307,22.119,195.33,8.381,0.495,2.992,0.334,0.839
149,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,353.744,191.015,13.757,130.191,11.491,171.199,14.268,0.88,1.029,0.972,0.969
150,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,441.387,161.81,12.704,114.04,13.092,151.95,23.437,0.89,1.021,0.979,0.971
151,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,355.378,193.803,12.966,135.144,10.843,174.701,14.295,0.572,1.087,0.92,0.886
152,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,286.57,177.558,16.897,105.41,18.125,189.764,8.326,0.903,1.055,0.948,0.97
153,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,387.571,208.101,25.004,143.345,18.564,197.154,6.547,0.858,1.017,0.983,0.969
154,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,464.644,170.292,11.681,117.15,12.19,156.886,20.787,0.895,1.045,0.957,0.976
155,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,357.204,157.107,12.233,105.148,15.515,169.159,14.263,0.903,1.014,0.986,0.976
156,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,391.896,187.458,13.859,126.713,12.962,174.471,14.927,0.892,1.024,0.976,0.97
157,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,474.638,168.589,12.299,104.52,14.087,164.426,19.749,0.879,1.018,0.982,0.975
158,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,335.197,187.203,13.606,128.733,14.312,178.898,14.435,0.873,1.008,0.992,0.968
159,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,547.386,129.625,17.386,90.412,18.797,137.881,22.619,0.89,1.045,0.957,0.98
160,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,458.781,189.952,10.685,133.19,11.122,171.623,14.869,0.883,1.036,0.965,0.972
161,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,357.876,184.51,15.484,123.338,13.288,181.962,13.798,0.844,1.013,0.987,0.969
162,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,325.491,206.989,17.821,143.51,15.778,201.594,6.01,0.891,1.071,0.934,0.968
163,Race_size_Race_2uL_L10AaS3_size_RAW_ch00.tif_results.csv,488.669,171.394,10.761,116.778,12,158.279,19.698,0.873,1.018,0.982,0.975
