ind,pos,npollen,nstigma,npoll,jday,spp,H1,H2,D1,D2,D3,D4,D5,O1,O2,O3,O4,O5,dmean,lnpollen,treat,mwsp,vwsp,medwsp,qrange,time,arch,mstigl,mstigbl,mstigsa,h3,lmwsp,_TYPE_,_FREQ_,mpolcnt,mpollsize,vpolcnt,vpollsize,count,count2
M25,2,68,2,,1201,ppratense,68,64.5,6,10.5,22,23,32,340,15,250,190,330,0.053475936,4.234106505,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M20,1,235,2,,1201,ppratense,73.5,66.1,5.5,16,15,12,11.5,170,240,245,275,290,0.083333333,5.463831805,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,7.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M20,1,111,2,,1201,ppratense,73.5,66.1,5.5,16,15,12,11.5,170,240,245,275,290,0.083333333,4.718498871,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,7.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M20,2,255,2,,1201,ppratense,73.5,66.1,5.5,16,15,12,11.5,170,240,245,275,290,0.083333333,5.545177444,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,7.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M20,2,138,2,,1201,ppratense,73.5,66.1,5.5,16,15,12,11.5,170,240,245,275,290,0.083333333,4.934473933,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,7.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M20,3,91,2,,1201,ppratense,73.5,66.1,5.5,16,15,12,11.5,170,240,245,275,290,0.083333333,4.521788577,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,7.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M19,2,4,1,,1201,ppratense,65,61.2,21.5,20,22,34,20,280,320,350,45,355,0.042553191,1.609437912,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M17,1,40,2,,1201,ppratense,72,69.1,20,15,19,7,35.5,40,80,70,320,290,0.051813472,3.713572067,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.9,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M17,1,31,2,,1201,ppratense,72,69.1,20,15,19,7,35.5,40,80,70,320,290,0.051813472,3.465735903,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.9,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M17,2,73,2,,1201,ppratense,72,69.1,20,15,19,7,35.5,40,80,70,320,290,0.051813472,4.304065093,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.9,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M17,2,53,2,,1201,ppratense,72,69.1,20,15,19,7,35.5,40,80,70,320,290,0.051813472,3.988984047,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.9,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M17,3,171,2,,1201,ppratense,72,69.1,20,15,19,7,35.5,40,80,70,320,290,0.051813472,5.147494477,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.9,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M16,1,7,2,,1201,ppratense,55.8,51.9,15,19.5,17,19,28.5,215,115,290,290,110,0.050505051,2.079441542,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.9,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M16,1,39,2,,1201,ppratense,55.8,51.9,15,19.5,17,19,28.5,215,115,290,290,110,0.050505051,3.688879454,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.9,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M13,1,12,2,,1201,ppratense,71.8,67.3,21.5,24,29.5,19.5,47.5,0,5,10,240,105,0.035211268,2.564949357,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M13,1,17,2,,1201,ppratense,71.8,67.3,21.5,24,29.5,19.5,47.5,0,5,10,240,105,0.035211268,2.890371758,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M13,2,23,2,,1201,ppratense,71.8,67.3,21.5,24,29.5,19.5,47.5,0,5,10,240,105,0.035211268,3.17805383,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M13,3,41,2,,1201,ppratense,71.8,67.3,21.5,24,29.5,19.5,47.5,0,5,10,240,105,0.035211268,3.737669618,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M13,3,30,2,,1201,ppratense,71.8,67.3,21.5,24,29.5,19.5,47.5,0,5,10,240,105,0.035211268,3.433987204,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M12,2,7,2,,1201,ppratense,72.4,67.4,29,29.5,39,41.5,46,140,165,225,225,230,0.027027027,2.079441542,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M10,1,2,2,,1201,ppratense,62.9,60.3,11,24,33.5,21.5,38.5,30,130,210,30,40,0.038910506,1.098612289,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.6,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M10,2,9,2,,1201,ppratense,62.9,60.3,11,24,33.5,21.5,38.5,30,130,210,30,40,0.038910506,2.302585093,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.6,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M10,2,13,2,,1201,ppratense,62.9,60.3,11,24,33.5,21.5,38.5,30,130,210,30,40,0.038910506,2.63905733,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.6,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M10,3,31,2,,1201,ppratense,62.9,60.3,11,24,33.5,21.5,38.5,30,130,210,30,40,0.038910506,3.465735903,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.6,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M08,1,9,2,,1201,ppratense,63.5,60.3,20,19,21.5,37,32,45,190,120,230,55,0.038610039,2.302585093,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.2,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M06,1,12,2,,1201,ppratense,50.5,46,8,6,11.5,19.5,28,110,90,20,50,260,0.068493151,2.564949357,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M06,2,14,2,,1201,ppratense,50.5,46,8,6,11.5,19.5,28,110,90,20,50,260,0.068493151,2.708050201,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M06,3,7,2,,1201,ppratense,50.5,46,8,6,11.5,19.5,28,110,90,20,50,260,0.068493151,2.079441542,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M05,1,9,2,,1201,ppratense,64,60.5,12,16,18,32,15,30,325,0,260,120,0.053763441,2.302585093,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M04,1,3,2,,1201,ppratense,55.5,51.5,9.5,9,7,14.5,14,330,200,90,290,295,0.092592593,1.386294361,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M04,2,14,2,,1201,ppratense,55.5,51.5,9.5,9,7,14.5,14,330,200,90,290,295,0.092592593,2.708050201,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M04,3,4,2,,1201,ppratense,55.5,51.5,9.5,9,7,14.5,14,330,200,90,290,295,0.092592593,1.609437912,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M02,2,31,2,,1201,ppratense,75.6,70.5,49,44,44.5,57,43,300,320,45,320,160,0.021052632,3.465735903,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,5.1,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M01,3,10,2,,1201,ppratense,43.1,39.5,27.5,31.5,19,25,30.5,160,180,70,100,340,0.037453184,2.397895273,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.6,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
M01,3,6,1,,1201,ppratense,43.1,39.5,27.5,31.5,19,25,30.5,160,180,70,100,340,0.037453184,1.945910149,M,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.6,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C20,1,12,2,,1201,ppratense,52.7,49.2,7,12,15.5,12,23,270,220,250,300,270,0.071942446,2.564949357,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C20,1,13,2,,1201,ppratense,52.7,49.2,7,12,15.5,12,23,270,220,250,300,270,0.071942446,2.63905733,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C20,2,24,2,,1201,ppratense,52.7,49.2,7,12,15.5,12,23,270,220,250,300,270,0.071942446,3.218875825,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C20,3,25,2,,1201,ppratense,52.7,49.2,7,12,15.5,12,23,270,220,250,300,270,0.071942446,3.258096538,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C18,1,165,2,,1201,ppratense,63,58.5,6,9,6.5,12,19,95,85,50,140,10,0.095238095,5.111987788,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C18,1,48,2,,1201,ppratense,63,58.5,6,9,6.5,12,19,95,85,50,140,10,0.095238095,3.891820298,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C18,2,37,2,,1201,ppratense,63,58.5,6,9,6.5,12,19,95,85,50,140,10,0.095238095,3.63758616,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C18,2,65,2,,1201,ppratense,63,58.5,6,9,6.5,12,19,95,85,50,140,10,0.095238095,4.189654742,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C18,2,58,2,,1201,ppratense,63,58.5,6,9,6.5,12,19,95,85,50,140,10,0.095238095,4.077537444,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C17,1,81,2,,1201,ppratense,73.5,69,2,4,11,8,11,10,55,20,240,340,0.138888889,4.406719247,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C17,1,59,2,,1201,ppratense,73.5,69,2,4,11,8,11,10,55,20,240,340,0.138888889,4.094344562,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C16,2,90,2,,1201,ppratense,65.8,62.5,20.5,23.5,29.5,41.5,45,190,270,265,235,20,0.03125,4.510859507,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.3,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C16,3,82,2,,1201,ppratense,65.8,62.5,20.5,23.5,29.5,41.5,45,190,270,265,235,20,0.03125,4.418840608,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.3,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C16,3,20,2,,1201,ppratense,65.8,62.5,20.5,23.5,29.5,41.5,45,190,270,265,235,20,0.03125,3.044522438,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.3,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C15,1,23,2,,1201,ppratense,65.9,63.1,9.5,10.5,15,6.5,36,185,215,235,270,70,0.064516129,3.17805383,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C15,1,7,2,,1201,ppratense,65.9,63.1,9.5,10.5,15,6.5,36,185,215,235,270,70,0.064516129,2.079441542,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C15,2,23,2,,1201,ppratense,65.9,63.1,9.5,10.5,15,6.5,36,185,215,235,270,70,0.064516129,3.17805383,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C15,2,41,2,,1201,ppratense,65.9,63.1,9.5,10.5,15,6.5,36,185,215,235,270,70,0.064516129,3.737669618,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C15,3,17,2,,1201,ppratense,65.9,63.1,9.5,10.5,15,6.5,36,185,215,235,270,70,0.064516129,2.890371758,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C14,2,68,2,,1201,ppratense,56.6,53.9,20.5,45.5,31.5,49.5,28.5,260,355,210,150,290,0.028490028,4.234106505,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.7,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C14,3,69,2,,1201,ppratense,56.6,53.9,20.5,45.5,31.5,49.5,28.5,260,355,210,150,290,0.028490028,4.248495242,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.7,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C14,3,80,2,,1201,ppratense,56.6,53.9,20.5,45.5,31.5,49.5,28.5,260,355,210,150,290,0.028490028,4.394449155,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.7,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C13,1,76,2,,1201,ppratense,65.3,60.3,21.5,16.5,45,33.5,53.5,215,0,180,50,215,0.029411765,4.343805422,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C13,1,30,2,,1201,ppratense,65.3,60.3,21.5,16.5,45,33.5,53.5,215,0,180,50,215,0.029411765,3.433987204,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C13,2,37,2,,1201,ppratense,65.3,60.3,21.5,16.5,45,33.5,53.5,215,0,180,50,215,0.029411765,3.63758616,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C12,1,58,2,,1201,ppratense,65.5,61.8,4.5,3.5,5,4.5,17.5,350,175,175,170,215,0.142857143,4.077537444,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.7,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C12,1,9,2,,1201,ppratense,65.5,61.8,4.5,3.5,5,4.5,17.5,350,175,175,170,215,0.142857143,2.302585093,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.7,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C12,2,36,2,,1201,ppratense,65.5,61.8,4.5,3.5,5,4.5,17.5,350,175,175,170,215,0.142857143,3.610917913,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.7,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C12,2,13,2,,1201,ppratense,65.5,61.8,4.5,3.5,5,4.5,17.5,350,175,175,170,215,0.142857143,2.63905733,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.7,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C12,3,53,2,,1201,ppratense,65.5,61.8,4.5,3.5,5,4.5,17.5,350,175,175,170,215,0.142857143,3.988984047,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.7,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C11,1,7,2,,1201,ppratense,81.5,78,4.5,15.5,18.5,28.5,45,200,180,0,125,90,0.044642857,2.079441542,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C11,2,24,2,,1201,ppratense,81.5,78,4.5,15.5,18.5,28.5,45,200,180,0,125,90,0.044642857,3.218875825,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C11,3,12,2,,1201,ppratense,81.5,78,4.5,15.5,18.5,28.5,45,200,180,0,125,90,0.044642857,2.564949357,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C11,3,69,2,,1201,ppratense,81.5,78,4.5,15.5,18.5,28.5,45,200,180,0,125,90,0.044642857,4.248495242,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3.5,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C10,1,38,2,,1201,ppratense,60.6,55.8,15.5,39,41.5,39.5,64.5,35,180,215,180,125,0.025,3.663561646,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C10,2,23,2,,1201,ppratense,60.6,55.8,15.5,39,41.5,39.5,64.5,35,180,215,180,125,0.025,3.17805383,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C10,2,10,2,,1201,ppratense,60.6,55.8,15.5,39,41.5,39.5,64.5,35,180,215,180,125,0.025,2.397895273,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C10,3,30,2,,1201,ppratense,60.6,55.8,15.5,39,41.5,39.5,64.5,35,180,215,180,125,0.025,3.433987204,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.8,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C09,1,13,2,,1201,ppratense,82.7,78.3,9,11,27,22,21,310,120,125,40,30,0.055555556,2.63905733,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C09,1,8,1,,1201,ppratense,82.7,78.3,9,11,27,22,21,310,120,125,40,30,0.055555556,2.197224577,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C09,2,14,2,,1201,ppratense,82.7,78.3,9,11,27,22,21,310,120,125,40,30,0.055555556,2.708050201,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C09,2,13,2,,1201,ppratense,82.7,78.3,9,11,27,22,21,310,120,125,40,30,0.055555556,2.63905733,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C09,3,45,2,,1201,ppratense,82.7,78.3,9,11,27,22,21,310,120,125,40,30,0.055555556,3.828641396,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C09,3,17,2,,1201,ppratense,82.7,78.3,9,11,27,22,21,310,120,125,40,30,0.055555556,2.890371758,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,4.4,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C08,1,13,2,,1201,ppratense,51.2,49,19.5,18.5,21,17.5,22,350,10,310,240,220,0.050761421,2.63905733,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.2,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C08,1,8,2,,1201,ppratense,51.2,49,19.5,18.5,21,17.5,22,350,10,310,240,220,0.050761421,2.197224577,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.2,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C08,2,27,2,,1201,ppratense,51.2,49,19.5,18.5,21,17.5,22,350,10,310,240,220,0.050761421,3.33220451,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.2,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C08,2,29,2,,1201,ppratense,51.2,49,19.5,18.5,21,17.5,22,350,10,310,240,220,0.050761421,3.401197382,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.2,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C08,3,14,2,,1201,ppratense,51.2,49,19.5,18.5,21,17.5,22,350,10,310,240,220,0.050761421,2.708050201,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,2.2,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C06,1,23,2,,1201,ppratense,57.5,54.5,4,16.5,17,16,26,300,50,340,280,310,0.062893082,3.17805383,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C06,1,19,2,,1201,ppratense,57.5,54.5,4,16.5,17,16,26,300,50,340,280,310,0.062893082,2.995732274,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
C06,2,129,2,,1201,ppratense,57.5,54.5,4,16.5,17,16,26,300,50,340,280,310,0.062893082,4.86753445,C,1.43425,0.422240449,1.315,0.93,,compact,1.64807782,0.379148998,0.980371296,3,0.360642064,0,31,5142.895161,29.91323309,2541942.266,3.112810824,0.6,0.36
